chr	start	end	CpG
chr15	98111664	98111665	22907
chr15	98119238	98119239	22908
chr15	98142606	98142607	22909
chr15	98154502	98154503	22910
chr15	98159544	98159545	22911
chr15	98161084	98161085	22912
chr15	98167481	98167482	22913
chr15	98167529	98167530	22914
chr15	98170622	98170623	22915
chr15	98174174	98174175	22916
chr15	98180635	98180636	22917
chr15	98180681	98180682	22918
chr15	98182416	98182417	22919
chr15	98182662	98182663	22920
chr15	98219751	98219752	22921
chr15	98221256	98221257	22922
chr15	98242872	98242873	22923
chr15	98247927	98247928	22924
chr15	98247931	98247932	22925
chr15	98255450	98255451	22926
chr15	98295791	98295792	22927
chr15	98316704	98316705	22928
chr15	98433268	98433269	22929
chr15	98467173	98467174	22930
chr15	98586291	98586292	22931
chr15	98615546	98615547	22932
chr15	98624364	98624365	22933
chr15	98624750	98624751	22934
chr15	98633512	98633513	22935
chr15	98671212	98671213	22936
chr15	98676207	98676208	22937
chr15	98676220	98676221	22938
chr15	98683226	98683227	22939
chr15	98762209	98762210	22940
chr15	98774490	98774491	22941
chr15	98776121	98776122	22942
chr15	98776387	98776388	22943
chr15	98778282	98778283	22944
chr15	98780254	98780255	22945
chr15	98781108	98781109	22946
chr15	98833212	98833213	22947
chr15	98841420	98841421	22948
chr15	98852081	98852082	22949
chr15	98885229	98885230	22950
chr15	98912357	98912358	22951
chr15	98915961	98915962	22952
chr15	98955830	98955831	22953
chr15	98960752	98960753	22954
chr15	98960944	98960945	22955
chr15	98972330	98972331	22956
chr15	98986418	98986419	22957
chr15	99023532	99023533	22958
chr15	99025889	99025890	22959
chr15	99039393	99039394	22960
chr15	99050360	99050361	22961
chr15	99053562	99053563	22962
chr15	99065958	99065959	22963
chr15	99066172	99066173	22964
chr15	99073392	99073393	22965
chr15	99087131	99087132	22966
chr15	99087522	99087523	22967
chr15	99090170	99090171	22968
chr15	99090387	99090388	22969
chr15	99099850	99099851	22970
chr15	99099868	99099869	22971
chr15	99122182	99122183	22972
chr15	99163924	99163925	22973
chr15	99163955	99163956	22974
chr15	99205521	99205522	22975
chr15	99215251	99215252	22976
chr15	99216835	99216836	22977
chr15	99223812	99223813	22978
chr15	99250376	99250377	22979
chr15	99257807	99257808	22980
chr15	99268683	99268684	22981
chr15	99272238	99272239	22982
chr15	99380703	99380704	22983
chr15	99380709	99380710	22984
chr15	99380715	99380716	22985
chr15	99380721	99380722	22986
chr15	99380727	99380728	22987
chr15	99380729	99380730	22988
chr15	99422632	99422633	22989
chr15	99430515	99430516	22990
chr15	99527880	99527881	22991
chr15	99541319	99541320	22992
chr15	99564536	99564537	22993
chr15	99570096	99570097	22994
chr15	99584236	99584237	22995
chr15	99595055	99595056	22996
chr15	99658282	99658283	22997
chr15	99670361	99670362	22998
chr15	99707247	99707248	22999
chr15	99708998	99708999	23000
chr15	99712140	99712141	23001
chr15	99712159	99712160	23002
chr15	99712183	99712184	23003
chr15	99712383	99712384	23004
chr15	99717400	99717401	23005
chr15	99718409	99718410	23006
chr15	99786996	99786997	23007
chr15	99787645	99787646	23008
chr15	99797101	99797102	23009
chr15	99799779	99799780	23010
chr15	99801096	99801097	23011
chr15	99804045	99804046	23012
chr15	99805202	99805203	23013
chr15	99805430	99805431	23014
chr15	99822673	99822674	23015
chr15	99839193	99839194	23016
chr15	99848954	99848955	23017
chr15	99853246	99853247	23018
chr15	99854215	99854216	23019
chr15	99862163	99862164	23020
chr15	99863738	99863739	23021
chr15	99880442	99880443	23022
chr15	99882731	99882732	23023
chr15	99894561	99894562	23024
chr15	99897586	99897587	23025
chr15	100037820	100037821	23026
chr15	100091745	100091746	23027
chr15	100094324	100094325	23028
chr15	100094453	100094454	23029
chr15	100098221	100098222	23030
chr15	100245804	100245805	23031
chr15	100280707	100280708	23032
chr15	100305317	100305318	23033
chr15	100335057	100335058	23034
chr15	100335198	100335199	23035
chr15	100353255	100353256	23036
chr15	100353332	100353333	23037
chr15	100353682	100353683	23038
chr15	100374970	100374971	23039
chr15	100452156	100452157	23040
chr15	100456428	100456429	23041
chr15	100486180	100486181	23042
chr15	100491788	100491789	23043
chr15	100512208	100512209	23044
chr15	100512248	100512249	23045
chr15	100512254	100512255	23046
chr15	100591506	100591507	23047
chr15	100594042	100594043	23048
chr15	100602789	100602790	23049
chr15	100629255	100629256	23050
chr15	100636303	100636304	23051
chr15	100670139	100670140	23052
chr15	100686890	100686891	23053
chr15	100693567	100693568	23054
chr15	100698209	100698210	23055
chr15	100708486	100708487	23056
chr15	100718774	100718775	23057
chr15	100725729	100725730	23058
chr15	100731300	100731301	23059
chr15	100735102	100735103	23060
chr15	100758838	100758839	23061
chr15	100759427	100759428	23062
chr15	100759784	100759785	23063
chr15	100766535	100766536	23064
chr15	100768479	100768480	23065
chr15	100768530	100768531	23066
chr15	100780176	100780177	23067
chr15	100787108	100787109	23068
chr15	100790735	100790736	23069
chr15	100796683	100796684	23070
chr15	100804529	100804530	23071
chr15	100812537	100812538	23072
chr15	100826806	100826807	23073
chr15	100845559	100845560	23074
chr15	100845594	100845595	23075
chr15	100851799	100851800	23076
chr15	100914281	100914282	23077
chr15	100927117	100927118	23078
chr15	100972363	100972364	23079
chr15	101035825	101035826	23080
chr15	101040054	101040055	23081
chr15	101043979	101043980	23082
chr15	101045763	101045764	23083
chr15	101047466	101047467	23084
chr15	101052385	101052386	23085
chr15	101052604	101052605	23086
chr15	101052904	101052905	23087
chr15	101052907	101052908	23088
chr15	101052917	101052918	23089
chr15	101058396	101058397	23090
chr15	101059914	101059915	23091
chr15	101066401	101066402	23092
chr15	101076833	101076834	23093
chr15	101080295	101080296	23094
chr15	101080413	101080414	23095
chr15	101083510	101083511	23096
chr15	101089110	101089111	23097
chr15	101112552	101112553	23098
chr15	101146356	101146357	23099
chr15	101146369	101146370	23100
chr15	101147607	101147608	23101
chr15	101171362	101171363	23102
chr15	101175605	101175606	23103
chr15	101177852	101177853	23104
chr15	101177861	101177862	23105
chr15	101225699	101225700	23106
chr15	101232330	101232331	23107
chr15	101235970	101235971	23108
chr15	101261207	101261208	23109
chr15	101277987	101277988	23110
chr15	101293373	101293374	23111
chr15	101294135	101294136	23112
chr15	101323499	101323500	23113
chr15	101339937	101339938	23114
chr15	101339945	101339946	23115
chr15	101340076	101340077	23116
chr15	101375131	101375132	23117
chr15	101414859	101414860	23118
chr15	101423783	101423784	23119
chr15	101436735	101436736	23120
chr15	101438469	101438470	23121
chr15	101473094	101473095	23122
chr15	101473131	101473132	23123
chr15	101602948	101602949	23124
chr15	101619638	101619639	23125
chr15	101650439	101650440	23126
chr15	101655996	101655997	23127
chr15	101712647	101712648	23128
chr15	101758616	101758617	23129
chr15	101766355	101766356	23130
chr15	101771783	101771784	23131
chr15	101850375	101850376	23132
chr15	101970585	101970586	23133
chr15	101972655	101972656	23134
chr15	101988596	101988597	23135
chr15	102016244	102016245	23136
chr15	102029093	102029094	23137
chr15	102064389	102064390	23138
chr15	102103146	102103147	23139
chr15	102103216	102103217	23140
chr15	102119757	102119758	23141
chr15	102123673	102123674	23142
chr15	102125890	102125891	23143
chr15	102143269	102143270	23144
chr15	102152623	102152624	23145
chr15	102204052	102204053	23146
chr15	102236127	102236128	23147
chr15	102238988	102238989	23148
chr15	102249700	102249701	23149
chr15	102252126	102252127	23150
chr15	102255701	102255702	23151
chr15	102264509	102264510	23152
chr15	102276168	102276169	23153
chr15	102276754	102276755	23154
chr15	102318057	102318058	23155
chr15	102359322	102359323	23156
chr15	102413591	102413592	23157
chr15	102413595	102413596	23158
chr15	102414746	102414747	23159
chr15	102414778	102414779	23160
chr15	102427502	102427503	23161
chr15	102427506	102427507	23162
chr15	102442300	102442301	23163
chr15	102455716	102455717	23164
chr15	102455732	102455733	23165
chr15	102455901	102455902	23166
chr15	102461366	102461367	23167
chr15	102462362	102462363	23168
chr15	102471189	102471190	23169
chr15	102658383	102658384	23170
chr15	102694784	102694785	23171
chr15	102694877	102694878	23172
chr15	102714793	102714794	23173
chr15	102716451	102716452	23174
chr15	102818920	102818921	23175
chr15	102938595	102938596	23176
chr15	102954035	102954036	23177
chr15	102962386	102962387	23178
chr15	102973121	102973122	23179
chr15	102976378	102976379	23180
chr15	102979008	102979009	23181
chr15	102990434	102990435	23182
chr15	102990442	102990443	23183
chr15	102990454	102990455	23184
chr15	103012662	103012663	23185
chr15	103043150	103043151	23186
chr15	103061863	103061864	23187
chr15	103155962	103155963	23188
chr15	103233984	103233985	23189
chr15	103295894	103295895	23190
chr15	103298734	103298735	23191
chr15	103407599	103407600	23192
chr15	103411529	103411530	23193
chr15	103412512	103412513	23194
chr15	103412537	103412538	23195
chr15	103412551	103412552	23196
chr15	103533700	103533701	23197
chr15	103609133	103609134	23198
chr15	103782886	103782887	23199
chr16	3022263	3022264	23200
chr16	3040602	3040603	23201
chr16	3076843	3076844	23202
chr16	3084884	3084885	23203
chr16	3099097	3099098	23204
chr16	3099731	3099732	23205
chr16	3103162	3103163	23206
chr16	3103583	3103584	23207
chr16	3107437	3107438	23208
chr16	3116100	3116101	23209
chr16	3129338	3129339	23210
chr16	3158555	3158556	23211
chr16	3176979	3176980	23212
chr16	3285479	3285480	23213
chr16	3293469	3293470	23214
chr16	3329097	3329098	23215
chr16	3360537	3360538	23216
chr16	3362492	3362493	23217
chr16	3363038	3363039	23218
chr16	3364741	3364742	23219
chr16	3368406	3368407	23220
chr16	3368829	3368830	23221
chr16	3378133	3378134	23222
chr16	3378203	3378204	23223
chr16	3384696	3384697	23224
chr16	3403939	3403940	23225
chr16	3414196	3414197	23226
chr16	3416159	3416160	23227
chr16	3443522	3443523	23228
chr16	3443949	3443950	23229
chr16	3486607	3486608	23230
chr16	3823477	3823478	23231
chr16	3823486	3823487	23232
chr16	3823501	3823502	23233
chr16	3851618	3851619	23234
chr16	3853694	3853695	23235
chr16	3972082	3972083	23236
chr16	3999789	3999790	23237
chr16	4068913	4068914	23238
chr16	4105997	4105998	23239
chr16	4198083	4198084	23240
chr16	4198096	4198097	23241
chr16	4282801	4282802	23242
chr16	4337599	4337600	23243
chr16	4552810	4552811	23244
chr16	4709895	4709896	23245
chr16	4732365	4732366	23246
chr16	4745681	4745682	23247
chr16	4858032	4858033	23248
chr16	4859416	4859417	23249
chr16	4859427	4859428	23250
chr16	4859451	4859452	23251
chr16	4875481	4875482	23252
chr16	4877250	4877251	23253
chr16	4893422	4893423	23254
chr16	4973255	4973256	23255
chr16	5007517	5007518	23256
chr16	5096577	5096578	23257
chr16	5140146	5140147	23258
chr16	5165616	5165617	23259
chr16	5166037	5166038	23260
chr16	5167408	5167409	23261
chr16	5222558	5222559	23262
chr16	5354840	5354841	23263
chr16	5368524	5368525	23264
chr16	5581031	5581032	23265
chr16	5635203	5635204	23266
chr16	5644624	5644625	23267
chr16	5684868	5684869	23268
chr16	5684904	5684905	23269
chr16	5804697	5804698	23270
chr16	5807794	5807795	23271
chr16	5811246	5811247	23272
chr16	5858879	5858880	23273
chr16	5884912	5884913	23274
chr16	5885044	5885045	23275
chr16	5912659	5912660	23276
chr16	5931673	5931674	23277
chr16	5971694	5971695	23278
chr16	6032776	6032777	23279
chr16	6032968	6032969	23280
chr16	6071227	6071228	23281
chr16	6104878	6104879	23282
chr16	6243280	6243281	23283
chr16	6254016	6254017	23284
chr16	6264642	6264643	23285
chr16	6283735	6283736	23286
chr16	6347567	6347568	23287
chr16	6385922	6385923	23288
chr16	6393366	6393367	23289
chr16	6439026	6439027	23290
chr16	6451228	6451229	23291
chr16	6496198	6496199	23292
chr16	6503408	6503409	23293
chr16	6544995	6544996	23294
chr16	6554660	6554661	23295
chr16	6654195	6654196	23296
chr16	6743275	6743276	23297
chr16	6772832	6772833	23298
chr16	6879151	6879152	23299
chr16	6893181	6893182	23300
chr16	6904974	6904975	23301
chr16	6919985	6919986	23302
chr16	6921172	6921173	23303
chr16	7038546	7038547	23304
chr16	7049287	7049288	23305
chr16	7081091	7081092	23306
chr16	7092554	7092555	23307
chr16	7216617	7216618	23308
chr16	7238765	7238766	23309
chr16	7245935	7245936	23310
chr16	7245943	7245944	23311
chr16	7258035	7258036	23312
chr16	7404948	7404949	23313
chr16	7423676	7423677	23314
chr16	7425148	7425149	23315
chr16	7464870	7464871	23316
chr16	7479113	7479114	23317
chr16	7493300	7493301	23318
chr16	7496907	7496908	23319
chr16	7529048	7529049	23320
chr16	7551756	7551757	23321
chr16	7580866	7580867	23322
chr16	7636950	7636951	23323
chr16	7637057	7637058	23324
chr16	7654691	7654692	23325
chr16	7740409	7740410	23326
chr16	7740413	7740414	23327
chr16	7749472	7749473	23328
chr16	7759439	7759440	23329
chr16	7768991	7768992	23330
chr16	7812438	7812439	23331
chr16	7861365	7861366	23332
chr16	7927871	7927872	23333
chr16	7945419	7945420	23334
chr16	7955636	7955637	23335
chr16	7976684	7976685	23336
chr16	8150619	8150620	23337
chr16	8153551	8153552	23338
chr16	8282523	8282524	23339
chr16	8405121	8405122	23340
chr16	8408088	8408089	23341
chr16	8498059	8498060	23342
chr16	8522908	8522909	23343
chr16	8581224	8581225	23344
chr16	8625589	8625590	23345
chr16	8747640	8747641	23346
chr16	8758079	8758080	23347
chr16	8779584	8779585	23348
chr16	8804942	8804943	23349
chr16	8805020	8805021	23350
chr16	8823615	8823616	23351
chr16	9037285	9037286	23352
chr16	9070375	9070376	23353
chr16	9087368	9087369	23354
chr16	9134929	9134930	23355
chr16	9144883	9144884	23356
chr16	9145581	9145582	23357
chr16	9201417	9201418	23358
chr16	9555360	9555361	23359
chr16	9591662	9591663	23360
chr16	9618002	9618003	23361
chr16	9768477	9768478	23362
chr16	9833112	9833113	23363
chr16	9934851	9934852	23364
chr16	9993296	9993297	23365
chr16	9993472	9993473	23366
chr16	10008462	10008463	23367
chr16	10065902	10065903	23368
chr16	10081465	10081466	23369
chr16	10233240	10233241	23370
chr16	10382488	10382489	23371
chr16	10394881	10394882	23372
chr16	10400584	10400585	23373
chr16	10406229	10406230	23374
chr16	10422084	10422085	23375
chr16	10502209	10502210	23376
chr16	10522755	10522756	23377
chr16	10696241	10696242	23378
chr16	10738411	10738412	23379
chr16	10738612	10738613	23380
chr16	10751190	10751191	23381
chr16	10785292	10785293	23382
chr16	10812853	10812854	23383
chr16	10822577	10822578	23384
chr16	10839063	10839064	23385
chr16	10841385	10841386	23386
chr16	10922681	10922682	23387
chr16	10936781	10936782	23388
chr16	10958486	10958487	23389
chr16	10958545	10958546	23390
chr16	11016968	11016969	23391
chr16	11036417	11036418	23392
chr16	11169808	11169809	23393
chr16	11174227	11174228	23394
chr16	11280520	11280521	23395
chr16	11324432	11324433	23396
chr16	11324497	11324498	23397
chr16	11324595	11324596	23398
chr16	11345496	11345497	23399
chr16	11415943	11415944	23400
chr16	11432480	11432481	23401
chr16	11488782	11488783	23402
chr16	11489492	11489493	23403
chr16	11527908	11527909	23404
chr16	11542678	11542679	23405
chr16	11692744	11692745	23406
chr16	11784558	11784559	23407
chr16	11967121	11967122	23408
chr16	11976322	11976323	23409
chr16	11976328	11976329	23410
chr16	11984355	11984356	23411
chr16	11989347	11989348	23412
chr16	12058731	12058732	23413
chr16	12092379	12092380	23414
chr16	12106076	12106077	23415
chr16	12177952	12177953	23416
chr16	12198234	12198235	23417
chr16	12235168	12235169	23418
chr16	12282269	12282270	23419
chr16	12301188	12301189	23420
chr16	12319687	12319688	23421
chr16	12331240	12331241	23422
chr16	12346003	12346004	23423
chr16	12423460	12423461	23424
chr16	12462957	12462958	23425
chr16	12626482	12626483	23426
chr16	12634067	12634068	23427
chr16	12693126	12693127	23428
chr16	12758113	12758114	23429
chr16	12758679	12758680	23430
chr16	12816577	12816578	23431
chr16	12822780	12822781	23432
chr16	12938856	12938857	23433
chr16	13061422	13061423	23434
chr16	13061452	13061453	23435
chr16	13061490	13061491	23436
chr16	13061525	13061526	23437
chr16	13207470	13207471	23438
chr16	13373955	13373956	23439
chr16	13662309	13662310	23440
chr16	13695412	13695413	23441
chr16	13768177	13768178	23442
chr16	13784501	13784502	23443
chr16	13817423	13817424	23444
chr16	13825297	13825298	23445
chr16	13924538	13924539	23446
chr16	13955578	13955579	23447
chr16	13956957	13956958	23448
chr16	14292372	14292373	23449
chr16	14371564	14371565	23450
chr16	14388426	14388427	23451
chr16	14674086	14674087	23452
chr16	14678022	14678023	23453
chr16	14678074	14678075	23454
chr16	14815346	14815347	23455
chr16	14815383	14815384	23456
chr16	14815393	14815394	23457
chr16	14815406	14815407	23458
chr16	14877378	14877379	23459
chr16	14931955	14931956	23460
chr16	14957179	14957180	23461
chr16	14976586	14976587	23462
chr16	15053568	15053569	23463
chr16	15086145	15086146	23464
chr16	15228535	15228536	23465
chr16	15228544	15228545	23466
chr16	15267949	15267950	23467
chr16	15285632	15285633	23468
chr16	15315509	15315510	23469
chr16	15315605	15315606	23470
chr16	15404420	15404421	23471
chr16	15404422	15404423	23472
chr16	15598691	15598692	23473
chr16	15641995	15641996	23474
